Temp,Light,Sound,PIR,Day_Period,S5_CO2,S5_CO2_Slope,Room_Occupancy_Count
25.425,0.0,0.07,0,2,355,0.0,0
25.44,0.0,0.0725,0,2,355,0.0,0
25.425,0.0,0.0725,0,2,355,0.0,0
25.41,0.0,0.075,0,2,355,0.0,0
25.44,0.0,0.0725,0,2,355,0.0,0
25.425,0.0,0.075,0,2,355,0.0,0
25.44,0.0,0.075,0,2,355,0.0,0
25.44,0.0,0.0725,0,2,355,0.0,0
25.44,0.0,0.0825,0,2,355,0.0,0
25.455,0.0,0.07,0,2,355,0.0,0
25.47,0.0,0.0725,0,2,355,0.0,0
25.47,0.0,0.0725,0,2,355,0.0,0
25.455,0.0,0.075,0,2,355,0.0,0
25.455,0.0,0.0725,0,2,355,0.0,0
25.425,0.0,0.0725,0,2,355,0.0,0
25.455,0.0,0.075,0,2,355,0.0,0
25.425,0.0,0.0725,0,2,355,0.0,0
25.425,0.0,0.07,0,2,355,0.0,0
25.44,0.0,0.0675,0,2,355,0.0,0
25.44,0.0,0.07,0,2,355,0.0,0
25.425,0.0,0.0675,0,2,355,0.0,0
25.44,0.0,0.0675,0,2,355,0.0,0
25.425,0.0,0.07,0,2,355,0.0,0
25.44,0.0,0.07,0,2,355,0.0,0
25.425,0.0,0.0725,0,2,355,0.0,0
25.44,0.0,0.075,0,2,355,0.0,0
25.41,0.0,0.07,0,2,355,0.0,0
25.41,0.0,0.075,0,2,355,0.0,0
25.425,0.0,0.07,0,2,355,0.0,0
25.41,0.0,0.0725,0,2,355,0.0,0
25.425,0.0,0.07,0,2,355,0.0,0
25.455,0.0,0.075,0,2,355,0.0,0
25.44,0.0,0.0675,0,2,355,0.0,0
25.41,0.0,0.0725,0,2,355,0.0,0
25.41,0.0,0.0725,0,2,355,0.0,0
25.425,0.0,0.075,0,2,355,0.0,0
25.425,0.0,0.0725,0,2,355,0.0,0
25.41,0.0,0.0725,0,2,355,0.0,0
25.425,0.0,0.0725,0,2,355,0.0,0
25.44,0.0,0.0775,0,2,355,0.0,0
25.41,0.0,0.065,0,2,355,0.0,0
25.425,0.0,0.075,0,2,355,0.0,0
25.425,0.0,0.0725,0,2,355,0.0,0
25.44,0.0,0.07,0,2,355,0.0,0
25.44,0.0,0.07,0,2,355,0.0,0
25.425,0.0,0.075,0,2,355,0.0,0
25.425,0.0,0.07,0,2,355,0.0,0
25.41,0.0,0.07,0,2,355,0.0,0
25.41,0.0,0.075,0,2,355,0.0,0
25.455,0.0,0.07,0,2,355,0.0,0
25.41,0.0,0.07,0,2,355,0.0,0
25.425,0.0,0.0725,0,2,355,0.0,0
25.425,0.0,0.07,0,2,355,0.0,0
25.4075,0.0,0.07,0,2,355,0.0,0
25.4225,0.0,0.0725,0,2,355,0.0,0
25.425,0.0,0.075,0,2,355,0.0,0
25.41,0.0,0.0725,0,2,355,0.0,0
25.425,0.0,0.07,0,2,355,0.0,0
25.455,0.0,0.0725,0,2,355,0.0,0
25.425,0.0,0.075,0,2,355,0.0,0
25.4075,0.0,0.075,0,2,355,0.0,0
25.41,0.0,0.0725,0,2,355,0.0,0
25.425,0.0,0.0675,0,2,355,0.0,0
25.4075,0.0,0.07,0,2,355,0.0,0
25.425,0.0,0.07,0,2,355,0.0,0
25.41,0.0,0.0725,0,2,355,0.0,0
25.41,0.0,0.0725,0,2,355,0.0,0
25.41,0.0,0.0675,0,2,355,0.0,0
25.3925,0.0,0.0775,0,2,355,0.0,0
25.3925,0.0,0.07,0,2,355,0.0,0
25.3925,0.0,0.075,0,2,355,0.0,0
25.3925,0.0,0.07,0,2,355,0.0,0
25.4075,0.0,0.0725,0,2,355,0.0,0
25.3925,0.0,0.075,0,2,355,0.0,0
25.3925,0.0,0.0725,0,2,355,0.0,0
25.3925,0.0,0.0725,0,2,355,0.0,0
25.3925,0.0,0.07,0,2,355,0.0,0
25.3925,0.0,0.0725,0,2,355,0.0,0
25.4075,0.0,0.0775,0,2,355,0.0,0
25.4075,0.0,0.0725,0,2,355,0.0,0
25.41,0.0,0.07,0,2,355,0.0,0
25.425,0.0,0.0675,0,2,355,0.0,0
25.425,0.0,0.075,0,2,355,0.0,0
25.41,0.0,0.07,0,2,355,0.0,0
25.4225,0.0,0.0725,0,2,355,0.0,0
25.425,0.0,0.0675,0,2,355,0.0,0
25.425,0.0,0.0725,0,2,355,0.0,0
25.41,0.0,0.0675,0,2,355,0.0,0
25.425,0.0,0.07,0,2,355,0.0,0
25.41,0.0,0.07,0,2,355,0.0,0
25.41,0.0,0.0725,0,2,355,0.0,0
25.3925,0.0,0.07,0,2,355,0.0,0
25.425,0.0,0.0725,0,2,355,0.0,0
25.41,0.0,0.0725,0,2,355,0.0,0
25.425,0.0,0.0725,0,2,355,0.0,0
25.425,0.0,0.0675,0,2,355,0.0,0
25.41,0.0,0.07,0,2,355,0.0,0
25.425,0.0,0.0725,0,2,355,0.0,0
25.425,0.0,0.07,0,2,355,0.0,0
25.425,0.0,0.075,0,2,355,0.0,0
25.41,0.0,0.0725,0,2,355,0.0,0
25.41,0.0,0.0725,0,2,355,0.0,0
25.3775,0.0,0.0675,0,2,355,0.0,0
25.3925,0.0,0.0725,0,2,355,0.0,0
25.41,0.0,0.075,0,2,355,0.0,0
25.425,0.0,0.07,0,2,355,0.0,0
25.41,0.0,0.065,0,2,355,0.0,0
25.4225,0.0,0.065,0,2,355,0.0,0
25.395,0.0,0.0725,0,2,355,0.0,0
25.4075,0.0,0.0675,0,2,355,0.0,0
25.4075,0.0,0.0725,0,2,355,0.0,0
25.3925,0.0,0.07,0,2,355,0.0,0
25.3925,0.0,0.0725,0,2,355,0.0,0
25.4075,0.0,0.07,0,2,355,0.0,0
25.3925,0.0,0.0725,0,2,355,0.0,0
25.3925,0.0,0.0675,0,2,355,0.0,0
25.3925,0.0,0.075,0,2,355,0.0,0
25.395,0.0,0.0725,0,2,355,0.0,0
25.3925,0.0,0.07,0,2,355,0.0,0
25.3925,0.0,0.07,0,2,355,0.0,0
25.41,0.0,0.0775,0,2,355,0.0,0
25.41,0.0,0.07,0,2,355,0.0,0
25.41,0.0,0.07,0,2,355,0.0,0
25.3925,0.0,0.065,0,2,355,0.0,0
25.425,0.0,0.07,0,2,355,0.0,0
25.425,0.0,0.07,0,2,355,0.0,0
25.41,0.0,0.0725,0,2,355,0.0,0
25.3775,0.0,0.0675,0,2,355,0.0,0
25.3925,0.0,0.07,0,2,355,0.0,0
25.3925,0.0,0.0725,0,2,355,0.0,0
25.3925,0.0,0.07,0,2,355,0.0,0
25.3925,0.0,0.075,0,2,355,0.0,0
25.3925,0.0,0.075,0,2,355,0.0,0
25.3925,0.0,0.0725,0,2,355,0.0,0
25.3925,0.0,0.0725,0,2,355,0.0,0
25.41,0.0,0.0725,0,2,355,0.0,0
25.41,0.0,0.07,0,2,355,0.0,0
25.41,0.0,0.07,0,2,355,0.0,0
25.41,0.0,0.0725,0,2,355,0.0,0
25.3775,0.0,0.0725,0,2,355,0.0,0
25.41,0.0,0.07,0,2,355,0.0,0
25.3925,0.0,0.0775,0,0,355,0.0,0
25.3925,0.0,0.065,0,0,355,0.0,0
25.41,0.0,0.07,0,0,355,0.0,0
25.41,0.0,0.07,0,0,355,0.0,0
25.41,0.0,0.0725,0,0,355,0.0,0
25.41,0.0,0.0725,0,0,355,0.0,0
25.3925,0.0,0.0675,0,0,355,0.0,0
25.3925,0.0,0.0725,0,0,355,0.0,0
25.3925,0.0,0.075,0,0,355,0.0,0
25.3925,0.0,0.0725,0,0,355,0.0,0
25.3925,0.0,0.0725,0,0,355,0.0,0
25.4075,0.0,0.07,0,0,355,0.0,0
25.41,0.0,0.075,0,0,355,0.0,0
25.3925,0.0,0.075,0,0,355,0.0,0
25.3925,0.0,0.07,0,0,355,0.0,0
25.41,0.0,0.0675,0,0,355,0.0,0
25.425,0.0,0.075,0,0,355,0.0,0
25.3925,0.0,0.07,0,0,355,0.0,0
25.41,0.0,0.0775,0,0,355,0.0,0
25.3925,0.0,0.075,0,0,355,0.0,0
25.3775,0.0,0.07,0,0,355,0.0,0
25.3775,0.0,0.07,0,0,355,0.0,0
25.3925,0.0,0.0725,0,0,355,0.0,0
25.3925,0.0,0.07,0,0,355,0.0,0
25.4075,0.0,0.0675,0,0,355,0.0,0
25.4075,0.0,0.0725,0,0,355,0.0,0
25.3925,0.0,0.075,0,0,355,0.0,0
25.3925,0.0,0.075,0,0,355,0.0,0
25.41,0.0,0.0725,0,0,355,0.0,0
25.395,0.0,0.07,0,0,355,0.0,0
25.41,0.0,0.0725,0,0,355,0.0,0
25.3925,0.0,0.07,0,0,355,0.0,0
25.3925,0.0,0.0775,0,0,355,0.0,0
25.41,0.0,0.075,0,0,355,0.0,0
25.41,0.0,0.0725,0,0,355,0.0,0
25.395,0.0,0.0675,0,0,355,0.0,0
25.3925,0.0,0.07,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.3925,0.0,0.075,0,0,355,0.0,0
25.395,0.0,0.075,0,0,355,0.0,0
25.3925,0.0,0.07,0,0,355,0.0,0
25.3775,0.0,0.07,0,0,355,0.0,0
25.3925,0.0,0.0725,0,0,355,0.0,0
25.3925,0.0,0.0675,0,0,355,0.0,0
25.3775,0.0,0.07,0,0,355,0.0,0
25.3775,0.0,0.07,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.07,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.075,0,0,355,0.0,0
25.3925,0.0,0.07,0,0,355,0.0,0
25.3925,0.0,0.07,0,0,355,0.0,0
25.36,0.0,0.07,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.07,0,0,355,0.0,0
25.3775,0.0,0.075,0,0,355,0.0,0
25.3775,0.0,0.07,0,0,355,0.0,0
25.3775,0.0,0.0675,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.3925,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.07,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.3925,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.075,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.07,0,0,355,0.0,0
25.3775,0.0,0.07,0,0,355,0.0,0
25.36,0.0,0.0675,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.07,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.07,0,0,355,0.0,0
25.3775,0.0,0.075,0,0,355,0.0,0
25.3775,0.0,0.0675,0,0,355,0.0,0
25.395,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.07,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.07,0,0,355,0.0,0
25.3925,0.0,0.0675,0,0,355,0.0,0
25.3925,0.0,0.07,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.0675,0,0,355,0.0,0
25.3775,0.0,0.075,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.3625,0.0,0.0725,0,0,355,0.0,0
25.3625,0.0,0.07,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.075,0,0,355,0.0,0
25.3775,0.0,0.075,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.07,0,0,355,0.0,0
25.395,0.0,0.07,0,0,355,0.0,0
25.395,0.0,0.07,0,0,355,0.0,0
25.3775,0.0,0.0675,0,0,355,0.0,0
25.3775,0.0,0.075,0,0,355,0.0,0
25.395,0.0,0.075,0,0,355,0.0,0
25.395,0.0,0.075,0,0,355,0.0,0
25.3775,0.0,0.07,0,0,355,0.0,0
25.395,0.0,0.07,0,0,355,0.0,0
25.3775,0.0,0.07,0,0,355,0.0,0
25.3775,0.0,0.07,0,0,355,0.0,0
25.3775,0.0,0.07,0,0,355,0.0,0
25.3775,0.0,0.075,0,0,355,0.0,0
25.3775,0.0,0.075,0,0,355,0.0,0
25.3775,0.0,0.0675,0,0,355,0.0,0
25.3775,0.0,0.07,0,0,355,0.0,0
25.3775,0.0,0.07,0,0,355,0.0,0
25.3775,0.0,0.07,0,0,355,0.0,0
25.3625,0.0,0.0725,0,0,355,0.0,0
25.3625,0.0,0.0675,0,0,355,0.0,0
25.3775,0.0,0.0675,0,0,355,0.0,0
25.3775,0.0,0.075,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.0775,0,0,355,0.0,0
25.3775,0.0,0.07,0,0,355,0.0,0
25.3775,0.0,0.07,0,0,355,0.0,0
25.3775,0.0,0.0675,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.36,0.0,0.07,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.0675,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.075,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.07,0,0,355,0.0,0
25.3625,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.07,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.07,0,0,355,0.0,0
25.3625,0.0,0.07,0,0,355,0.0,0
25.3625,0.0,0.07,0,0,355,0.0,0
25.3775,0.0,0.07,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.395,0.0,0.075,0,0,355,0.0,0
25.3775,0.0,0.075,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.075,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.395,0.0,0.07,0,0,355,0.0,0
25.395,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.395,0.0,0.07,0,0,355,0.0,0
25.3775,0.0,0.0675,0,0,355,0.0,0
25.3775,0.0,0.07,0,0,355,0.0,0
25.3775,0.0,0.0775,0,0,355,0.0,0
25.3625,0.0,0.07,0,0,355,0.0,0
25.3775,0.0,0.0675,0,0,355,0.0,0
25.3775,0.0,0.07,0,0,355,0.0,0
25.395,0.0,0.07,0,0,355,0.0,0
25.395,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.0675,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.075,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.395,0.0,0.0775,0,0,355,0.0,0
25.3625,0.0,0.0675,0,0,355,0.0,0
25.3625,0.0,0.07,0,0,355,0.0,0
25.3625,0.0,0.0675,0,0,355,0.0,0
25.3625,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.395,0.0,0.075,0,0,355,0.0,0
25.3775,0.0,0.07,0,0,355,0.0,0
25.3775,0.0,0.075,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.07,0,0,355,0.0,0
25.3775,0.0,0.07,0,0,355,0.0,0
25.3625,0.0,0.07,0,0,355,0.0,0
25.3625,0.0,0.0675,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.3625,0.0,0.075,0,0,355,0.0,0
25.3625,0.0,0.075,0,0,355,0.0,0
25.3625,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.345,0.0,0.07,0,0,355,0.0,0
25.3625,0.0,0.0725,0,0,355,0.0,0
25.36,0.0,0.07,0,0,355,0.0,0
25.3625,0.0,0.0725,0,0,355,0.0,0
25.3625,0.0,0.0725,0,0,355,0.0,0
25.3475,0.0,0.075,0,0,355,0.0,0
25.33,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.0725,0,0,355,0.0,0
25.36,0.0,0.0725,0,0,355,0.0,0
25.3475,0.0,0.0725,0,0,355,0.0,0
25.33,0.0,0.07,0,0,355,0.0,0
25.3475,0.0,0.07,0,0,355,0.0,0
25.33,0.0,0.075,0,0,355,0.0,0
25.33,0.0,0.0725,0,0,355,0.0,0
25.345,0.0,0.07,0,0,355,0.0,0
25.345,0.0,0.0675,0,0,355,0.0,0
25.3475,0.0,0.07,0,0,355,0.0,0
25.3775,0.0,0.0675,0,0,355,0.0,0
25.3475,0.0,0.065,0,0,355,0.0,0
25.3775,0.0,0.08,0,0,355,0.0,0
25.345,0.0,0.07,0,0,355,0.0,0
25.36,0.0,0.07,0,0,355,0.0,0
25.36,0.0,0.075,0,0,355,0.0,0
25.36,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.0675,0,0,355,0.0,0
25.3625,0.0,0.0725,0,0,355,0.0,0
25.3475,0.0,0.075,0,0,355,0.0,0
25.3625,0.0,0.07,0,0,355,0.0,0
25.3475,0.0,0.07,0,0,355,0.0,0
25.345,0.0,0.075,0,0,355,0.0,0
25.345,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.08,0,0,355,0.0,0
25.33,0.0,0.075,0,0,355,0.0,0
25.345,0.0,0.075,0,0,355,0.0,0
25.33,0.0,0.07,0,0,355,0.0,0
25.33,0.0,0.0775,0,0,355,0.0,0
25.345,0.0,0.075,0,0,355,0.0,0
25.36,0.0,0.0725,0,0,355,0.0,0
25.36,0.0,0.0675,0,0,355,0.0,0
25.3625,0.0,0.0725,0,0,355,0.0,0
25.33,0.0,0.0725,0,0,355,0.0,0
25.33,0.0,0.07,0,0,355,0.0,0
25.33,0.0,0.0725,0,0,355,0.0,0
25.36,0.0,0.07,0,0,355,0.0,0
25.345,0.0,0.0725,0,0,355,0.0,0
25.36,0.0,0.07,0,0,355,0.0,0
25.33,0.0,0.0725,0,0,355,0.0,0
25.33,0.0,0.0675,0,0,355,0.0,0
25.345,0.0,0.0725,0,0,355,0.0,0
25.36,0.0,0.07,0,0,355,0.0,0
25.3125,0.0,0.0725,0,0,355,0.0,0
25.3775,0.0,0.0675,0,0,355,0.0,0
25.33,0.0,0.0725,0,0,355,0.0,0
25.3275,0.0,0.0675,0,0,355,0.0,0
25.345,0.0,0.0725,0,0,355,0.0,0
25.3125,0.0,0.075,0,0,355,0.0,0
25.345,0.0,0.0725,0,0,355,0.0,0
25.3275,0.0,0.0725,0,0,355,0.0,0
25.3475,0.0,0.0725,0,0,355,0.0,0
25.345,0.0,0.075,0,0,355,0.0,0
25.3475,0.0,0.0725,0,0,355,0.0,0
25.3475,0.0,0.075,0,0,355,0.0,0
25.345,0.0,0.075,0,0,355,0.0,0
25.36,0.0,0.0725,0,0,355,0.0,0
25.3625,0.0,0.0725,0,0,355,0.0,0
25.33,0.0,0.0725,0,0,355,0.0,0
25.3125,0.0,0.0725,0,0,355,0.0,0
25.345,0.0,0.07,0,0,355,0.0,0
25.33,0.0,0.075,0,0,355,0.0,0
25.3125,0.0,0.0675,0,0,355,0.0,0
25.345,0.0,0.075,0,0,355,0.0,0
25.345,0.0,0.0725,0,0,355,0.0,0
25.33,0.0,0.075,0,0,355,0.0,0
25.315,0.0,0.07,0,0,355,0.0,0
25.3125,0.0,0.0725,0,0,355,0.0,0
25.33,0.0,0.0725,0,0,355,0.0,0
25.345,0.0,0.0699999999999999,0,0,355,0.0,0
25.33,0.0,0.075,0,0,355,0.0,0
25.33,0.0,0.0725,0,0,355,0.0,0
25.33,0.0,0.0725,0,0,355,0.0,0
25.33,0.0,0.0725,0,0,355,0.0,0
25.345,0.0,0.0725,0,0,355,0.0,0
25.33,0.0,0.0675,0,0,355,0.0,0
25.345,0.0,0.0725,0,0,355,0.0,0
25.3625,0.0,0.0725,0,0,355,0.0,0
25.33,0.0,0.07,0,0,355,0.0,0
25.33,0.0,0.0775,0,0,355,0.0,0
25.3475,0.0,0.075,0,0,355,0.0,0
25.33,0.0,0.07,0,0,355,0.0,0
25.33,0.0,0.07,0,0,355,0.0,0
25.33,0.0,0.07,0,0,355,0.0,0
25.3125,0.0,0.07,0,0,355,0.0,0
25.3125,0.0,0.07,0,0,355,0.0,0
25.33,0.0,0.07,0,0,355,0.0,0
25.33,0.0,0.0675,0,0,355,0.0,0
25.3475,0.0,0.07,0,0,355,0.0,0
25.33,0.0,0.0725,0,0,355,0.0,0
25.3125,0.0,0.07,0,0,355,0.0,0
25.3125,0.0,0.07,0,0,355,0.0,0
25.33,0.0,0.07,0,0,355,0.0,0
25.2975,0.0,0.0725,0,0,355,0.0,0
25.3125,0.0,0.0725,0,0,355,0.0,0
25.3125,0.0,0.07,0,0,355,0.0,0
25.2975,0.0,0.07,0,0,355,0.0,0
25.3125,0.0,0.075,0,0,355,0.0,0
25.3125,0.0,0.0725,0,0,355,0.0,0
25.3125,0.0,0.0675,0,0,355,0.0,0
25.33,0.0,0.0725,0,0,355,0.0,0
25.3125,0.0,0.07,0,0,355,0.0,0
25.3125,0.0,0.075,0,0,355,0.0,0
25.3125,0.0,0.0725,0,0,355,0.0,0
25.3275,0.0,0.07,0,0,355,0.0,0
25.3125,0.0,0.075,0,0,355,0.0,0
25.33,0.0,0.07,0,0,355,0.0,0
25.3125,0.0,0.075,0,0,355,0.0,0
25.3125,0.0,0.0675,0,0,355,0.0,0
25.345,0.0,0.0775,0,0,355,0.0,0
25.295,0.0,0.0675,0,0,355,0.0,0
25.3125,0.0,0.0725,0,0,355,0.0,0
25.3125,0.0,0.07,0,0,355,0.0,0
25.3275,0.0,0.075,0,0,355,0.0,0
25.295,0.0,0.0675,0,0,355,0.0,0
25.33,0.0,0.0725,0,0,355,0.0,0
25.3125,0.0,0.0725,0,0,355,0.0,0
25.3125,0.0,0.0725,0,0,355,0.0,0
25.3125,0.0,0.0675,0,0,355,0.0,0
25.3125,0.0,0.07,0,0,355,0.0,0
25.3125,0.0,0.0725,0,0,355,0.0,0
25.2975,0.0,0.07,0,0,355,0.0,0
25.3125,0.0,0.0725,0,0,355,0.0,0
25.33,0.0,0.07,0,0,355,0.0,0
25.33,0.0,0.0725,0,0,355,0.0,0
25.2975,0.0,0.0675,0,0,355,0.0,0
25.2975,0.0,0.0725,0,0,355,0.0,0
25.2975,0.0,0.0725,0,0,355,0.0,0
25.2975,0.0,0.075,0,0,355,0.0,0
25.33,0.0,0.0675,0,0,355,0.0,0
25.2975,0.0,0.0675,0,0,355,0.0,0
25.3125,0.0,0.07,0,0,355,0.0,0
25.2975,0.0,0.0725,0,0,355,0.0,0
25.315,0.0,0.07,0,0,355,0.0,0
25.315,0.0,0.07,0,0,355,0.0,0
25.315,0.0,0.0725,0,0,355,0.0,0
25.2975,0.0,0.0675,0,0,355,0.0,0
25.2975,0.0,0.0675,0,0,355,0.0,0
25.315,0.0,0.075,0,0,355,0.0,0
25.2975,0.0,0.0725,0,0,355,0.0,0
25.2975,0.0,0.07,0,0,355,0.0,0
25.2975,0.0,0.07,0,0,355,0.0,0
25.2975,0.0,0.07,0,0,355,0.0,0
25.2975,0.0,0.075,0,0,355,0.0,0
25.2975,0.0,0.0675,0,0,355,0.0,0
25.28,0.0,0.075,0,0,355,0.0,0
25.295,0.0,0.0725,0,0,355,0.0,0
25.295,0.0,0.07,0,0,355,0.0,0
25.295,0.0,0.0725,0,0,355,0.0,0
25.3125,0.0,0.0725,0,0,355,0.0,0
25.3125,0.0,0.07,0,0,355,0.0,0
25.28,0.0,0.07,0,0,355,0.0,0
25.2975,0.0,0.0725,0,0,355,0.0,0
25.315,0.0,0.0675,0,0,355,0.0,0
25.2975,0.0,0.0725,0,0,355,0.0,0
25.2975,0.0,0.0675,0,0,355,0.0,0
25.3125,0.0,0.0725,0,0,355,0.0,0
25.2975,0.0,0.07,0,0,355,0.0,0
25.315,0.0,0.07,0,0,355,0.0,0
25.3125,0.0,0.07,0,0,355,0.0,0
25.28,0.0,0.0725,0,0,355,0.0,0
25.28,0.0,0.0725,0,0,355,0.0,0
25.28,0.0,0.0725,0,0,355,0.0,0
25.3125,0.0,0.07,0,0,355,0.0,0
25.2975,0.0,0.07,0,0,355,0.0,0
25.2975,0.0,0.075,0,0,355,0.0,0
25.2975,0.0,0.0675,0,0,355,0.0,0
25.3125,0.0,0.075,0,0,355,0.0,0
25.3125,0.0,0.0725,0,0,355,0.0,0
25.2975,0.0,0.0725,0,0,355,0.0,0
25.295,0.0,0.07,0,0,355,0.0,0
25.3125,0.0,0.0775,0,0,355,0.0,0
25.3125,0.0,0.0725,0,0,355,0.0,0
25.28,0.0,0.07,0,0,355,0.0,0
25.3125,0.0,0.07,0,0,355,0.0,0
25.2975,0.0,0.065,0,0,355,0.0,0
25.3125,0.0,0.0675,0,0,355,0.0,0
25.28,0.0,0.0675,0,0,355,0.0,0
25.2975,0.0,0.07,0,0,355,0.0,0
25.28,0.0,0.07,0,0,355,0.0,0
25.295,0.0,0.0725,0,0,355,0.0,0
25.315,0.0,0.0775,0,0,355,0.0,0
25.2975,0.0,0.0675,0,0,355,0.0,0
25.28,0.0,0.07,0,0,355,0.0,0
25.265,0.0,0.07,0,0,355,0.0,0
25.28,0.0,0.0725,0,0,355,0.0,0
25.28,0.0,0.0725,0,0,355,0.0,0
25.28,0.0,0.07,0,0,355,0.0,0
25.28,0.0,0.07,0,0,355,0.0,0
25.28,0.0,0.07,0,0,355,0.0,0
25.28,0.0,0.0725,0,0,355,0.0,0
25.28,0.0,0.0725,0,0,355,0.0,0
25.28,0.0,0.07,0,0,355,0.0,0
25.28,0.0,0.07,0,0,355,0.0,0
25.28,0.0,0.07,0,0,355,0.0,0
25.28,0.0,0.07,0,0,355,0.0,0
25.28,0.0,0.07,0,0,355,0.0,0
25.2825,0.0,0.07,0,0,355,0.0,0
25.2975,0.0,0.0675,0,0,355,0.0,0
25.295,0.0,0.0725,0,0,355,0.0,0
25.28,0.0,0.0725,0,0,355,0.0,0
25.28,0.0,0.07,0,0,355,0.0,0
25.28,0.0,0.0725,0,0,355,0.0,0
25.265,0.0,0.07,0,0,355,0.0,0
25.28,0.0,0.0725,0,0,355,0.0,0
25.28,0.0,0.0725,0,0,355,0.0,0
25.2975,0.0,0.0775,0,0,355,0.0,0
25.28,0.0,0.075,0,0,355,0.0,0
25.28,0.0,0.0725,0,0,355,0.0,0
25.28,0.0,0.07,0,0,355,0.0,0
25.28,0.0,0.065,0,0,355,0.0,0
25.28,0.0,0.07,0,0,355,0.0,0
25.28,0.0,0.07,0,0,355,0.0,0
25.28,0.0,0.0675,0,0,355,0.0,0
25.295,0.0,0.0675,0,0,355,0.0,0
25.28,0.0,0.07,0,0,355,0.0,0
25.28,0.0,0.075,0,0,355,0.0,0
25.28,0.0,0.075,0,0,355,0.0,0
25.28,0.0,0.075,0,0,355,0.0,0
25.25,0.0,0.07,0,0,355,0.0,0
25.265,0.0,0.0725,0,0,355,0.0,0
25.28,0.0,0.07,0,0,355,0.0,0
25.28,0.0,0.0725,0,0,355,0.0,0
25.265,0.0,0.0725,0,0,355,0.0,0
25.265,0.0,0.07,0,0,355,0.0,0
25.28,0.0,0.0725,0,0,355,0.0,0
25.28,0.0,0.075,0,0,355,0.0,0
25.28,0.0,0.075,0,0,355,0.0,0
25.28,0.0,0.0725,0,0,355,0.0,0
